Country Name,Country Code,Indicator Name,Indicator Code,year_int,value
Poland,POL,Control of Corruption: Estimate,CC.EST,2008,0.452767491340637
Poland,POL,Government Effectiveness: Estimate,GE.EST,2008,0.462065756320953
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,0.911096274852753
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2008,0.844261586666107
Poland,POL,Rule of Law: Estimate,RL.EST,2008,0.550622165203094
Poland,POL,Voice and Accountability: Estimate,VA.EST,2008,0.953482151031494
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2008,1.05923020839691
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2008,1.0773845911026
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,0.987546324729919
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2008,1.10055077075958
Portugal,PRT,Rule of Law: Estimate,RL.EST,2008,1.01124441623688
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2008,1.20186388492584
Romania,ROU,Control of Corruption: Estimate,CC.EST,2008,-0.18621614575386
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2008,-0.357895225286484
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,0.180609092116356
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2008,0.597521305084229
Romania,ROU,Rule of Law: Estimate,RL.EST,2008,-0.0155702503398061
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2008,0.514151155948639
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2008,0.312199145555496
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2008,0.849099040031433
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,1.0821361541748
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2008,1.07832753658295
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2008,0.527956008911133
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2008,0.935453057289124
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2008,0.93939745426178
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2008,1.11381042003632
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,1.14937436580658
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2008,0.847147285938263
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2008,1.00784969329834
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2008,1.0173647403717
Spain,ESP,Control of Corruption: Estimate,CC.EST,2008,1.17877197265625
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2008,0.912503182888031
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,-0.383085459470749
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2008,1.25488996505737
Spain,ESP,Rule of Law: Estimate,RL.EST,2008,1.18374812602997
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2008,1.18532562255859
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2008,2.21141076087952
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2008,1.94697892665863
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2008,1.12833654880524
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2008,1.63588404655457
Sweden,SWE,Rule of Law: Estimate,RL.EST,2008,1.91915678977966
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2008,1.52016663551331
Austria,AUT,Control of Corruption: Estimate,CC.EST,2009,1.69403409957886
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2009,1.66273927688599
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.19087398052216
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2009,1.4500185251236
Austria,AUT,Rule of Law: Estimate,RL.EST,2009,1.77744269371033
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2009,1.39284467697144
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2009,1.45200526714325
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2009,1.56746017932892
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.820824682712555
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2009,1.31022024154663
Belgium,BEL,Rule of Law: Estimate,RL.EST,2009,1.37714815139771
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2009,1.3466922044754
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2009,-0.229267567396164
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2009,0.0714814215898514
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.353678971529007
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2009,0.694785177707672
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2009,-0.0403123535215855
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2009,0.560471177101135
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2009,-0.0860949829220772
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2009,0.585426390171051
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.612926959991455
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2009,0.472275614738464
Croatia,HRV,Rule of Law: Estimate,RL.EST,2009,0.0438759475946426
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2009,0.48627769947052
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2009,0.905417799949646
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2009,1.41438210010529
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.390287488698959
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2009,1.36015510559082
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2009,1.20613396167755
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2009,1.06802761554718
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2009,0.380892634391785
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2009,0.873511850833893
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.90582937002182
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2009,1.30928015708923
Czechia,CZE,Rule of Law: Estimate,RL.EST,2009,0.95621782541275
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2009,1.03304421901703
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2009,2.4354944229126
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2009,2.22860789299011
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.00118267536163
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2009,1.87865126132965
Denmark,DNK,Rule of Law: Estimate,RL.EST,2009,1.91712713241577
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2009,1.53825998306274
Estonia,EST,Control of Corruption: Estimate,CC.EST,2009,1.00068259239197
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2009,1.00224792957306
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.567619025707245
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2009,1.39269268512726
Estonia,EST,Rule of Law: Estimate,RL.EST,2009,1.12465858459473
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2009,1.08552134037018
Finland,FIN,Control of Corruption: Estimate,CC.EST,2009,2.24071860313416
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2009,2.22546005249023
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.45967149734497
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2009,1.80945932865143
Finland,FIN,Rule of Law: Estimate,RL.EST,2009,1.9625688791275
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2009,1.46526706218719
France,FRA,Control of Corruption: Estimate,CC.EST,2009,1.4299693107605
France,FRA,Government Effectiveness: Estimate,GE.EST,2009,1.47705447673798
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.512012898921967
France,FRA,Regulatory Quality: Estimate,RQ.EST,2009,1.21470284461975
France,FRA,Rule of Law: Estimate,RL.EST,2009,1.44575703144073
France,FRA,Voice and Accountability: Estimate,VA.EST,2009,1.24453508853912
Germany,DEU,Control of Corruption: Estimate,CC.EST,2009,1.74621033668518
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2009,1.57510924339294
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.859902501106262
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2009,1.51645278930664
Germany,DEU,Rule of Law: Estimate,RL.EST,2009,1.64867222309113
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2009,1.33496069908142
Greece,GRC,Control of Corruption: Estimate,CC.EST,2009,0.0628989040851593
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2009,0.615196585655212
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,-0.208124294877052
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2009,0.834921479225159
Greece,GRC,Rule of Law: Estimate,RL.EST,2009,0.646844327449799
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2009,0.891443252563477
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2009,0.395329833030701
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2009,0.66804838180542
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.536816298961639
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2009,1.08185982704163
Hungary,HUN,Rule of Law: Estimate,RL.EST,2009,0.771155953407288
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2009,0.909724354743958
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2009,1.75030028820038
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2009,1.33218801021576
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.05736601352692
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2009,1.69592678546906
Ireland,IRL,Rule of Law: Estimate,RL.EST,2009,1.74309933185577
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2009,1.35357344150543
Italy,ITA,Control of Corruption: Estimate,CC.EST,2009,0.194480165839195
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2009,0.417277067899704
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.346905887126923
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2009,0.96655398607254
Italy,ITA,Rule of Law: Estimate,RL.EST,2009,0.399145483970642
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2009,1.03421604633331
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2009,0.202161014080048
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2009,0.619090795516968
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.348279803991318
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2009,0.922658324241638
Latvia,LVA,Rule of Law: Estimate,RL.EST,2009,0.789916634559631
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2009,0.849935352802277
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2009,0.226648017764091
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2009,0.689942300319672
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.631581246852875
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2009,0.951837956905365
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2009,0.722068607807159
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2009,0.902184903621674
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2009,1.96353781223297
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2009,1.74351441860199
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.45038175582886
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2009,1.64333391189575
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2009,1.81968367099762
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2009,1.55508053302765
Malta,MLT,Control of Corruption: Estimate,CC.EST,2009,0.76673024892807
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2009,1.16994321346283
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.24936008453369
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2009,1.36444461345673
Malta,MLT,Rule of Law: Estimate,RL.EST,2009,1.47365593910217
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2009,1.15272116661072
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2009,2.12415862083435
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2009,1.73591732978821
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.945019245147705
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2009,1.69705557823181
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2009,1.80702006816864
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2009,1.46438777446747
Poland,POL,Control of Corruption: Estimate,CC.EST,2009,0.435099840164185
Poland,POL,Government Effectiveness: Estimate,GE.EST,2009,0.517221808433533
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.938135385513306
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2009,0.976622402667999
Poland,POL,Rule of Law: Estimate,RL.EST,2009,0.645846784114838
Poland,POL,Voice and Accountability: Estimate,VA.EST,2009,1.02687239646912
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2009,1.08558297157288
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2009,1.15220522880554
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.787381768226624
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2009,0.989448130130768
Portugal,PRT,Rule of Law: Estimate,RL.EST,2009,1.05841326713562
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2009,1.12824237346649
Romania,ROU,Control of Corruption: Estimate,CC.EST,2009,-0.3098004758358
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2009,-0.363970696926117
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.359366297721863
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2009,0.617714941501617
Romania,ROU,Rule of Law: Estimate,RL.EST,2009,0.053940374404192
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2009,0.464297264814377
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2009,0.265569657087326
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2009,0.861253201961517
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.920496821403503
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2009,1.04804372787476
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2009,0.534014344215393
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2009,0.876306593418121
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2009,1.05151796340942
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2009,1.14303851127625
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,0.936905801296234
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2009,0.913787245750427
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2009,1.06890439987183
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2009,1.05512344837189
Spain,ESP,Control of Corruption: Estimate,CC.EST,2009,1.05494809150696
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2009,0.9416823387146
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,-0.474599570035934
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2009,1.18705248832703
Spain,ESP,Rule of Law: Estimate,RL.EST,2009,1.15600228309631
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2009,1.17698621749878
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2009,2.24269556999207
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2009,2.04168105125427
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2009,1.08463823795319
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2009,1.64970362186432
Sweden,SWE,Rule of Law: Estimate,RL.EST,2009,1.9582816362381
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2009,1.54603838920593
Austria,AUT,Control of Corruption: Estimate,CC.EST,2010,1.59612202644348
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2010,1.81252110004425
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,1.15264821052551
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2010,1.4505158662796
Austria,AUT,Rule of Law: Estimate,RL.EST,2010,1.80120265483856
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2010,1.43029069900513
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2010,1.47382998466492
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2010,1.65420985221863
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,0.810646176338196
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2010,1.28281509876251
Belgium,BEL,Rule of Law: Estimate,RL.EST,2010,1.41785252094269
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2010,1.36068689823151
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2010,-0.237023547291756
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2010,-0.0653254613280296
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,0.360091060400009
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2010,0.680432558059692
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2010,-0.0970613583922386
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2010,0.531482577323914
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2010,0.0231014657765627
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2010,0.581434488296509
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,0.608463644981384
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2010,0.489483296871185
Croatia,HRV,Rule of Law: Estimate,RL.EST,2010,0.0804690346121788
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2010,0.476428359746933
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2010,0.969285845756531
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2010,1.52651119232178
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,0.452444821596146
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2010,1.42102324962616
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2010,1.2096072435379
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2010,1.02339065074921
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2010,0.384590119123459
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2010,0.9017294049263
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2010,0.989233732223511
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2010,1.29729211330414
Czechia,CZE,Rule of Law: Estimate,RL.EST,2010,0.930919170379639
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2010,1.01486504077911
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2010,2.35235905647278
